Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762957780688-f7c6nrgpi","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-nngtkzxvk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-wtlwfbx53","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-vo0pivpxw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-rb4mfalf5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-nfdohvy6g","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-mkzyxqp42","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-mvpu6hn25","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-z390xc5ax","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-fv93g7vzh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-z68yegtbq","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-z2272wjt0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-e8gccjpri","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-b2vt82k7q","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-80qqof6rw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-s33ea7171","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-25rc92v11","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-lokv9d7e7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-0qdxa6wbd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780688-2heel8wj4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-fyt0aeepz","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-ky8n32nfe","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T14:29:40.889Z"
"1762957780689-m92y269nb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-ycgiysnia","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-yewenque5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-pbf7skbzr","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-nbzv84g8d","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-p2u1trvnl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-2w9k7kptv","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-2c903ctwd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-58ep871lf","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-luqxcjoxb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-psd7fdwlt","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
"1762957780689-2xu158dtd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.889Z"
