Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762950323103-25wlon477","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-s501lbynh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-yrik7oujd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-554bm7k8j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-kkkikac45","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-ygieccu2u","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-67haxdaqi","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-5smx5ogd1","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-f7u02d7w7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-41txmwjim","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-hnhtqci4f","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-8cw9ar6h6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-lvrhgw5lb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-lg2be4nvl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-gisriz56t","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-4t8kzmtm2","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-fs1lyhgbk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-omikfy43r","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-okb3woahs","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-b86m2g642","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-zyb5jxd7z","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-pzd8gkij8","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T12:25:23.299Z"
"1762950323103-8p060uo2j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-xqdps18w3","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-utsk0u806","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-csunq6mal","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-323u9go7g","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-d2x7ry8q6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-q93buvias","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-it5khr3uc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-0yb3lehoc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-wxgi3m3zt","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-zmeb4pc7w","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-7m6jel1dh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-h92cd86g4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-r068yoqvp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-68w48ysjq","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-at9cbewwn","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-5cxe9gu9k","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-o0ni1cvud","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-slbhua4l6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-jfgsewjbp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-7a5uhzthx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-6xhhl5196","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-tjb0tsshw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-h67zzqljf","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-jzrtxxo86","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-0x10gu8w5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
"1762950323103-h72pb4yk7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:25:23.299Z"
