Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762957780682-q5can4xzx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-9fe0wg6gs","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-6u7719x5h","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-dehsidpk7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-dw6tr24ef","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-kl3ctbh28","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-4zviakmq9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-xf5djsdb8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-b0omy0xl1","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-ze9qi84hn","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-8ee8j4ht9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-yhgzjaywu","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-hl2h44uy4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-67fsc1ol3","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-xch4il6vc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.892Z"
"1762957780682-jies6xsxi","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-6ue181760","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-7i9s6c1m6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-vu0tye9ud","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-esb8uencb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-gu21oro9e","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-zhj3zagk5","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T14:29:40.893Z"
"1762957780682-efqdw6biv","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-1n0wlbm4k","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-bj80lb94m","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-he2erla4z","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-ixwgahtoh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-ua2ufkjx3","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-atm9qm6h0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-ii1hl98tk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-08jeudaj8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-mlvnp4jt8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-27hzccwe0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-2066f5xgo","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-ajpjhnxrl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-bvprtg2g9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-mvbalxscp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-fa1rqr6qo","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-e6h6419nr","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-g8ngapxnc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-jc8g89np5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-x64e3fm5w","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-lv22uxlq4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-42cpta925","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-kjmiqy34j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-hrjo8bp1i","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-eocstcwha","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-45cjprytb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-7i4jp9f33","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-9002317qh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-a7xc98dyh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-zdqm91cvr","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-9v0pqfdfc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-48oz4hhy6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-m0yhfxs5g","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-wdf67i0mr","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-pdthx03ln","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-mzoku3t08","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-85tqj2k43","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780682-80aexd6o2","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-9yfpe13v0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-1tpzk24q4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-iqc6glpza","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-3ycr77qjb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-f8j09qny6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-f9l715r0l","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-762dgm4vf","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-oy520vdqp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
"1762957780683-adpif2glk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:40.893Z"
