Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762957781581-y0u93fjun","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.739Z"
"1762957781581-e3zrzar1j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-xgo7lj3re","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-zeetbz308","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-n7a2ahq1u","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-91o1gmy3c","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-x6eeat2ko","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-zlkt6q04c","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-oc6o3aqyt","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781581-pi599c4ft","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-i0l066qzl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-kw99blhxl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-sgtj6ldyp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-3sc654lg2","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-2mfzsxg3p","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-diqbclp99","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-8q001j50i","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-jiy6ord22","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-9ye2241eg","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-lq5srw0vh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-vxndboc7h","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
"1762957781582-37zkmotil","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T14:29:41.740Z"
"1762957781582-1ctjrcu48","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:29:41.740Z"
