Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762950293895-kkr0dg0zj","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-x1azz0oz8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-r60248l1j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-dvuspkne3","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-jgsy7ur7o","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-ctdr5lz7f","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-o96x9n52r","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-vjomoh0z6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-blv6fi41z","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-qir6sy07g","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-7w3atydn9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-ceg5yjo74","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-jmb40k69n","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-aray9a935","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-9dpsyd8md","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-2dietguzx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-i9g1kln87","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-re777zxhm","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-866witugb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-sb329im4u","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-xxugt4i2f","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-zouxvbp9x","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T12:24:54.082Z"
"1762950293895-otp8htn3q","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-8gldishdg","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-bvfxz3ayk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-3fc467295","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-65dzw2zcw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-oyzdyya8e","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-rrggeqefd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-g8qvy39hk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-0waic8l9d","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-7xxu86hq0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-jkcwx7vty","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-1orerkxfw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-tc2a59peu","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-jnqnlbw7p","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-n64gnufaj","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-beif5l121","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-wljr0ugcp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-fy3vquie2","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-qge4rt5ia","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-0dllfwilq","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-1f8x1uigu","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-m2memytcg","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-cnntm3gus","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-kdslviw99","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-acvuk44lw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-wntprxfac","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-iygu7o69h","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-ii1lczxce","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-31u8ywwxx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-ia8xlg2v1","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-becoz96yf","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-jy6xocz8s","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-qys039v16","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-brlrgyjm5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-lzkiqxg5n","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-legpoeqkw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-8752gpm6t","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-w7yflht3d","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-hpogual3p","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-x5uad0o34","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-tgzxjozyc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
"1762950293895-rn1g2si3r","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:54.082Z"
