Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762950292838-5j7svfefz","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-awx64szdt","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-8xz9ihbbw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-622rfscv9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-0b3y21v6m","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-2wqhqrnkn","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-j7hca5eba","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-ovrx0k29c","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-jurixlomk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-2gjgggddq","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-224z31psb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-t2dmhg6nl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-c68xx1cv7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-2spgprwky","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-dj70z54w5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-n71irtx3c","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292838-yg1k8sngq","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-x17qgdv9f","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-hazbpi1b7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-xbm2t18ap","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-tmmndjm52","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-00s6lcml4","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T12:24:53.036Z"
"1762950292839-zvzi62jn4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-x5qb4jyzu","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-tzbb0jyq4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-2eoyk54lw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-2mw02i2jv","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-ymxio00z8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-nsv7d7x78","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-gwxvc4id5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-v014jmieu","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-wnnvk5ea9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-jpadbwc1n","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-75va7a3bl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-kv44cwuz9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-i6yoly8uo","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-f1d8tz7t0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-c27p91xql","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-x97irc5ob","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-pv9j2f5h1","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-fk2mps9zk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-r3c5p63z8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-del6lnvwy","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-fbt9sgrzk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-s6tvefme5","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-pd5ee28sa","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-sfr973huz","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-qlul9ofca","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-5bpj3aisp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-ie24rriq1","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-z8mfut71h","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-i3dpqilqw","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-rrtdt4oo9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-en0rzxpc2","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-9sx3gciks","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-7dp7sviyv","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-zszmgq4e4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-ipjl78jdo","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-8ap5gsxvy","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-j2zr1iy6h","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-qu2zcoyer","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-a52nq6tmn","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-6pko332a1","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-qzqxlmqwm","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-ad2c7j2js","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-ii6itj5cd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-ulgf1mapx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-n82i3t8k0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-33lelramz","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-pf2bdqpjy","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-wiwt0b34z","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-c2d7xjn1e","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.036Z"
"1762950292839-xjxs5e59o","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-7keuay6qv","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-70njhta7k","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-pcx1rxs98","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-tn4zc1w98","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-12pf1xlxc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-5pjcu6xbf","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-u89wcvevs","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-dpl8theza","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-mjatbhyp9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-eh8d14bie","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-qk6xl7w3f","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-6u0sstzf3","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-rufry801c","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-2liyw15af","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-kzyb1ra2w","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T12:24:53.037Z"
"1762950292839-vhlzwffli","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-37jrz2anl","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-biv6526fe","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-j9h4u3api","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-6p6mjdmzc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-3bmal7kqg","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-wdw0l5136","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-czdzj3xxj","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-6wsozdb7m","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-rsf69yc55","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-f5gefk2dr","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
"1762950292839-en4yhizmd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T12:24:53.037Z"
