Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762957911918-cpnrvz6og","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-3cr1s862k","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-b3tetr0z6","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-175h52193","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-oaperke32","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-kquhj3yz0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-1q8flxupy","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-no71isgye","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-6x63j8q3h","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-oro30d442","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-i4xjlz5mp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-vyr1uncdk","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-s9ksyetet","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-0ot6aw3o1","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-vtnj2kur4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-gaejvp4tx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911918-nvg14b22p","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-qvfgzy2ym","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-g40bw6xxd","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-qjn4dltv7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-0dhf9q1q8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-sf19w2lzr","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T14:31:52.111Z"
"1762957911919-wiqwyajj3","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-hb5h59wrt","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-2dsz4ssg4","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-309zkk3qn","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-ubmzudaqr","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-h9s7mexhc","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-q8vxzji90","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-8ujdey107","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-i83gu7l92","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-h8w04it7j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-8o6bvdcrg","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-9e10ictw8","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-dbv499zgv","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-5jv1l9tid","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-geurogb5j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-j0f0ljgkp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-43tq9mxgt","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
"1762957911919-g94fh1m4q","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:52.111Z"
