Conversation ID,Original Project,Predicted Project,Confidence,Reason,Timestamp
"1762957890266-n9rfn4e5o","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-hs9mmovk0","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-wzi1ucvv9","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-xoqyltb6v","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-bsah9kymg","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-sqkmco8gp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-e3dfu6usa","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-1coshuznx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-mw1sp6549","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-fm6jb5xyp","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-9u54yt47b","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-vm38jb33t","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-a57u8fu02","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-x3jdk3eim","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-e4e4vy891","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-qmb4fd81j","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-mn23hlpnb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-ochzjixe7","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-xc61htizo","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-zjv6kbbzq","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-7axtkmdqx","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-lygrwt7ig","uncategorized","jarvis",0.25,"Matched keywords: assistant","2025-11-12T14:31:30.460Z"
"1762957890266-k3m1jtlqj","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-tg4yl3xem","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-mvypeqqfy","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-cvfp8yv8g","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-kpr2kib84","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-4ojtcv7mh","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
"1762957890266-np84szoqb","uncategorized","uncategorized",0,"No matching keywords found","2025-11-12T14:31:30.460Z"
